+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                            ;
+----------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                        ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_015                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_014|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_014                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_013|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_013                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_012|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_012                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_011|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_011                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_010|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_010                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_009|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_009                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_008|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_008                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_007|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_007                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_006|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_006                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_005|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_005                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_004|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_004                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_003|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_003                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_002|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_002                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_001|clock_xer                                                                       ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_001                                                                                 ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser|clock_xer                                                                           ; 129   ; 0              ; 0            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser                                                                                     ; 131   ; 2              ; 0            ; 2              ; 125    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|background_mem_s1_cmd_width_adapter                                                         ; 130   ; 3              ; 0            ; 3              ; 107    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|pic_mem_s1_cmd_width_adapter                                                                ; 130   ; 3              ; 0            ; 3              ; 107    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|sdram_s1_cmd_width_adapter                                                                  ; 130   ; 3              ; 0            ; 3              ; 107    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|background_mem_s1_rsp_width_adapter|uncompressor                                            ; 43    ; 4              ; 0            ; 4              ; 34     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|background_mem_s1_rsp_width_adapter                                                         ; 112   ; 3              ; 0            ; 3              ; 125    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|pic_mem_s1_rsp_width_adapter|uncompressor                                                   ; 43    ; 4              ; 0            ; 4              ; 34     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|pic_mem_s1_rsp_width_adapter                                                                ; 112   ; 3              ; 0            ; 3              ; 125    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|sdram_s1_rsp_width_adapter|uncompressor                                                     ; 43    ; 4              ; 0            ; 4              ; 34     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|sdram_s1_rsp_width_adapter                                                                  ; 112   ; 3              ; 0            ; 3              ; 125    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux_001|arb|adder                                                                       ; 8     ; 4              ; 0            ; 4              ; 4      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux_001|arb                                                                             ; 6     ; 0              ; 4            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux_001                                                                                 ; 251   ; 0              ; 0            ; 0              ; 126    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux|arb|adder                                                                           ; 64    ; 32             ; 0            ; 32             ; 32     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux|arb                                                                                 ; 20    ; 0              ; 4            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux                                                                                     ; 1987  ; 0              ; 0            ; 0              ; 140    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_015                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_014                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_013                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_012                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_011                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_010                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_009                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_008                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_007                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_006                                                                               ; 128   ; 4              ; 2            ; 4              ; 249    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_005                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_004                                                                               ; 128   ; 4              ; 2            ; 4              ; 249    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_003                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_002                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_001                                                                               ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux                                                                                   ; 127   ; 1              ; 2            ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_015                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_014                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_013                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_012                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_011                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_010                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_009                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_008                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_007                                                                                 ; 127   ; 0              ; 2            ; 0              ; 125    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_006|arb|adder                                                                       ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
