+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                   ;
+-------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                               ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; DE0_LT24_SOPC_inst|irq_synchronizer                                                                                     ; 5     ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|irq_mapper                                                                                           ; 6     ; 28             ; 2            ; 28             ; 32     ; 28              ; 28            ; 28              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_011|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_011                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_010|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_010                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_009|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_009                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_008|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_008                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_007|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_007                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_006|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_006                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_005|error_adapter_0                                              ; 22    ; 1              ; 2            ; 1              ; 21     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_005                                                              ; 22    ; 0              ; 0            ; 0              ; 21     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_004|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_004                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_003|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_003                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_002|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_002                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_001|error_adapter_0                                              ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter_001                                                              ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter|error_adapter_0                                                  ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|avalon_st_adapter                                                                  ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_007|clock_xer                                                              ; 125   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_007                                                                        ; 127   ; 2              ; 0            ; 2              ; 121    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_006|clock_xer                                                              ; 125   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_006                                                                        ; 127   ; 2              ; 0            ; 2              ; 121    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_005|clock_xer                                                              ; 125   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_005                                                                        ; 127   ; 2              ; 0            ; 2              ; 121    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_004|clock_xer                                                              ; 125   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_004                                                                        ; 127   ; 2              ; 0            ; 2              ; 121    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_003|clock_xer                                                              ; 125   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_003                                                                        ; 127   ; 2              ; 0            ; 2              ; 121    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_002|clock_xer                                                              ; 125   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_002                                                                        ; 127   ; 2              ; 0            ; 2              ; 121    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_001|clock_xer                                                              ; 125   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser_001                                                                        ; 127   ; 2              ; 0            ; 2              ; 121    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser|clock_xer                                                                  ; 125   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|crosser                                                                            ; 127   ; 2              ; 0            ; 2              ; 121    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|sdram_s1_cmd_width_adapter                                                         ; 126   ; 3              ; 0            ; 3              ; 103    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|sdram_s1_rsp_width_adapter|uncompressor                                            ; 43    ; 4              ; 0            ; 4              ; 34     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|sdram_s1_rsp_width_adapter                                                         ; 108   ; 3              ; 0            ; 3              ; 121    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux_001|arb|adder                                                              ; 8     ; 4              ; 0            ; 4              ; 4      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux_001|arb                                                                    ; 6     ; 0              ; 4            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux_001                                                                        ; 243   ; 0              ; 0            ; 0              ; 122    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux|arb|adder                                                                  ; 48    ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux|arb                                                                        ; 16    ; 0              ; 4            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_mux                                                                            ; 1443  ; 0              ; 0            ; 0              ; 132    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_011                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_010                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_009                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_008                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_007                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_006                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_005                                                                      ; 124   ; 4              ; 2            ; 4              ; 241    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_004                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_003                                                                      ; 124   ; 4              ; 2            ; 4              ; 241    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_002                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux_001                                                                      ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|rsp_demux                                                                          ; 123   ; 1              ; 2            ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_011                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_010                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_009                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_008                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_007                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_006                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_005|arb|adder                                                              ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_005|arb                                                                    ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_005                                                                        ; 243   ; 0              ; 0            ; 0              ; 122    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_004                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_003|arb|adder                                                              ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_003|arb                                                                    ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_003                                                                        ; 243   ; 0              ; 0            ; 0              ; 122    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_002                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux_001                                                                        ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_mux                                                                            ; 123   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_demux_001                                                                      ; 135   ; 4              ; 12           ; 4              ; 241    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cmd_demux                                                                          ; 145   ; 144            ; 2            ; 144            ; 1441   ; 144             ; 144           ; 144             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|sdram_s1_burst_adapter|altera_merlin_burst_adapter_uncompressed_only.burst_adapter ; 105   ; 3              ; 5            ; 3              ; 103    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|sdram_s1_burst_adapter                                                             ; 105   ; 0              ; 0            ; 0              ; 103    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cpu_instruction_master_limiter                                                     ; 244   ; 0              ; 0            ; 0              ; 253    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|cpu_data_master_limiter                                                            ; 244   ; 0              ; 0            ; 0              ; 253    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_013|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_013                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_012|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_012                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_011|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_011                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_010|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_010                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_009|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_009                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_008|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_008                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_007|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_007                                                                         ; 93    ; 0              ; 2            ; 0              ; 103    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_006|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_006                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_005|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_005                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_004|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_004                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_003|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_003                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_002|the_default_decode                                                      ; 0     ; 12             ; 0            ; 12             ; 12     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_002                                                                         ; 111   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_001|the_default_decode                                                      ; 0     ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router_001                                                                         ; 111   ; 0              ; 6            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_LT24_SOPC_inst|mm_interconnect_0|router|the_default_decode                                                          ; 0     ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
